epsilon,m_pm,m_hds,alpha_pm,lambda_pm,alpha_hds,lambda_hds
0.024762696375521264,1,1,17695510102.965,116456.58617898822,17695775589.544453,116695.90910141096
0.024857941123680762,1,1,17559540033.080357,116013.13218902111,17559805516.94191,116252.45698196212
0.024953552211673145,1,1,17424612348.053047,115571.37736427234,17424877829.186249,115810.70403482909
0.025049531048551149,1,1,17290719065.967327,115131.31519445256,17290984544.361679,115370.64374974908
0.025145879048787154,1,1,17157852265.9923,114692.93919421772,17158117741.637257,114932.26964140467
0.025242597632294004,1,1,17026004087.91457,114256.24290307341,17026269560.799555,114495.57524932816
0.025339688224445999,1,1,16895166731.674435,113821.21988527947,16895432201.788822,114060.55413780629
0.025437152256099813,1,1,16765332456.905754,113387.86372975553,16765597924.238884,113627.19989578561
0.025534991163615638,1,1,16636493582.479185,112956.16804998629,16636759047.020359,113195.50613677785
0.025633206388878334,1,1,16508642486.049021,112526.12648392744,16508907947.787489,112765.46649876582
0.025731799379318691,1,1,16381771603.603405,112097.73269391184,16382037062.528383,112337.07464410963
0.025830771587934728,1,1,16255873429.018091,111670.98036655628,16256138885.118755,111910.32425945339
0.025930124473313172,1,1,16130940513.613497,111245.86321266822,16131205966.878971,111485.20905563199
0.026029859499650875,1,1,16006965465.715267,110822.37496715333,16007230916.134645,111061.72276757858
0.026129978136776442,1,1,15883940950.218111,110400.50938892292,15884206397.780441,110639.8591542322
0.026230481860171875,1,1,15761859688.153025,109980.26026080223,15762125132.847307,110219.61199844575
0.026331372150994327,1,1,15640714456.257771,109561.6213894386,15640979898.072968,109800.97510689439
0.026432650496097904,1,1,15520498086.550726,109144.58660521034,15520763525.475767,109383.9423099844
0.026534318388055648,1,1,15401203465.907875,108729.14976213555,15401468901.931631,108968.50746176187
0.026636377325181437,1,1,15282823535.643185,108315.3047377819,15283088968.754486,108554.66443982261
0.026738828811552127,1,1,15165351291.092051,107903.0454331762,15165616721.279692,108142.40714522164
0.026841674357029711,1,1,15048779781.198006,107492.36577271443,15049045208.450739,107731.72950238336
0.026944915477283553,1,1,14933102108.102589,107083.25970407246,14933367532.409119,107322.62545901199
0.027048553693812729,1,1,14818311426.738338,106675.72119811671,14818576848.08732,106915.08898600253
0.027152590533968495,1,1,14704400944.424816,106269.74424881513,14704666362.804874,106509.11407735155
0.027257027530976721,1,1,14591363920.467922,105865.32287314899,14591629335.867636,106104.69475006909
0.027361866223960522,1,1,14479193665.762108,105462.45111102461,14479459078.169998,105701.82504409026
0.027467108157962959,1,1,14367883542.39563,105061.12302518534,14368148951.800184,105300.49902218748
0.027572754883969788,1,1,14257426963.25893,104661.33270112435,14257692369.64859,104900.71076988285
0.027678807958932294,1,1,14147817391.655949,104263.0742469973,14148082795.019117,104502.45439536126
0.027785268945790319,1,1,14039048340.918364,103866.34179353536,14039313741.243391,104105.72402938317
0.027892139413495193,1,1,13931113374.022911,103471.12949395912,13931378771.2981,103710.51382519848
0.027999420937032917,1,1,13824006103.211489,103077.43152389205,13824271497.425104,103316.81795846016
0.028107115097447358,1,1,13717720189.614277,102685.24208127486,13717985580.754536,102924.63062713853
0.028215223481863557,1,1,13612249342.875654,102294.55538627988,13612514730.930735,102533.94605143559
0.028323747683511091,1,1,13507587320.783087,101905.36568122609,13507852705.74111,102144.75847370009
0.028432689301747624,1,1,13403727928.898682,101517.66723049383,13403993310.747723,101757.06215834232
0.028542049942082384,1,1,13300665020.19375,101131.45432044078,13300930398.921858,101370.85139174999
0.02865183121619988,1,1,13198392494.686087,100746.72125931751,13198657870.281239,100986.12048220374
0.02876203474198365,1,1,13096904299.079941,100363.46237718355,13097169671.530083,100602.86375979336
0.028872662143540093,1,1,12996194426.408886,99981.672025823937,12996459795.701916,100221.07557633422
0.028983715051222384,1,1,12896256915.681349,99601.344578666016,12896522281.805117,99840.750305284106
0.029095195101654585,1,1,12797085851.528788,99222.474430696253,12797351214.471092,99461.882341660021
0.029207103937755649,1,1,12698675363.85672,98845.055998377939,12698940723.605322,99084.466101955986
0.029319443208763701,1,1,12601019627.498287,98469.083719568865,12601284984.04089,98708.4960240605
0.029432214570260341,1,1,12504112861.870493,98094.55205343914,12504378215.194761,98333.966567174575
0.029545419684195023,1,1,12407949330.63312,97721.455480389704,12408214680.726669,97960.872211730166
0.029659060218909541,1,1,12312523341.350233,97349.788501971037,12312788688.200626,97589.207459308847
0.029773137849162679,1,1,12217829245.154196,96979.545640801836,12218094588.748953,97218.966832560545
0.029887654256154802,1,1,12123861436.412415,96610.721440488676,12124126776.739008,96850.144875123166
0.030002611127552686,1,1,12030614352.3965,96243.310465545321,12030879689.442348,96482.736151541918
0.030118010157514381,1,1,11938082472.953997,95877.307301312787,11938347806.706474,96116.735247189354
0.030233853046714179,1,1,11846260320.182642,95512.706553879383,11846525650.62907,95752.136768185461
0.030350141502367652,1,1,11755142458.107113,95149.502850001416,11755407785.23477,95388.935341318356
0.030466877238256886,1,1,11664723492.358183,94787.690837023678,11664988816.154301,95027.12561396473
0.03058406197475564,1,1,11574998069.854486,94427.265182801071,11575263390.306236,94666.702254011427
0.030701697438854765,1,1,11485960878.486515,94068.220575619474,11486226195.581032,94307.659949776527
0.030819785364187627,1,1,11397606646.803225,93710.55172411789,11397871960.527578,93949.993409931252
0.03093832749105567,1,1,11309930143.700867,93354.253357210211,11310195454.042097,93593.697363421845
0.031057325566454044,1,1,11222926178.11437,92999.320224007723,11223191485.059446,93238.766559392039
0.031176781344097411,1,1,11136589598.710892,92645.747093741433,11136854902.246748,92885.195767105455
0.031296696584445699,1,1,11050915293.585915,92293.528755685285,11051180593.699436,92532.979775868764
0.031417073054730106,1,1,10965898189.961544,91942.660019079311,10966163486.639551,92182.113394954766
0.03153791252897914,1,1,10881533253.887106,91593.135713052965,10881798547.116373,91832.591453525863
0.031659216788044738,1,1,10797815489.942097,91244.950686549055,10798080779.70936,91484.408800557969
0.031780987619628519,1,1,10714739940.941414,90898.099808247891,10715005227.233341,91137.560304764498
0.031903226818308185,1,1,10632301687.64271,90552.577966491386,10632566970.445929,90792.040854520717
0.032025936185563882,1,1,10550495848.456182,90208.380069208069,10550761127.757267,90447.845357788523
0.032149117529804795,1,1,10469317579.156443,89865.501043837823,10469582854.94191,90104.968742041325
0.032272772666395784,1,1,10388762072.596626,89523.935837257231,10389027344.852945,89763.40595418938
0.03239690341768417,1,1,10308824558.424683,89183.679415705003,10309089827.138273,89423.151960505158
0.032521511613026535,1,1,10229500302.801889,88844.726764707957,10229765567.959114,89084.201746549341
0.032646599088815759,1,1,10150784608.123417,88507.072889006828,10151049869.710588,88746.550317096713
0.032772167688507998,1,1,10072672812.741142,88170.712812483034,10072938070.74452,88410.19269606279
0.032898219262649922,1,1,9995160290.6885014,87835.641578085022,9995425545.0942936,88075.123926430286
0.033024755668905927,1,1,9918242451.407505,87501.854247755444,9918507702.2018623,87741.339070176196
0.033151778772085562,1,1,9841914739.4777737,87169.345902358196,9842179986.6467953,87408.833208198936
0.033279290444170988,1,1,9766172634.3477211,86838.11164160601,9766437877.8774548,87077.601440245882
0.03340729256434459,1,1,9691011650.0677299,86508.146583988229,9691276889.9441681,86747.638884841086
0.033535787019016619,1,1,9616427335.0254307,86179.445866698894,9616692571.2345161,86418.940679213483
0.033664775701853049,1,1,9542415271.6829529,85852.004645565088,9542680504.2105656,86091.501979225068
0.033794260513803437,1,1,9468971076.3162079,85525.818094975461,9469236305.14818,85765.31795929966
0.033924243363128985,1,1,9396090398.7561684,85200.881407809153,9396355623.878273,85440.383812351647
0.034054726165430614,1,1,9323768922.1321201,84877.189795365019,9324034143.5300808,85116.694749715229
0.034185710843677268,1,1,9252002362.6168652,84554.738487290902,9252267580.27635,84794.246001073712
0.034317199328234148,1,1,9180786469.1739388,84233.522731513527,9181051683.0805569,84473.032814389473
0.034449193556891251,1,1,9110117023.3066559,83913.53779416834,9110382233.4459629,84153.050455833654
0.034581695474891885,1,1,9039989838.8091698,83594.778959529765,9040255045.1666603,83834.294209716551
0.034714707034961351,1,1,8970400761.519371,83277.241529941661,8970665964.0804939,83516.75937841805
0.034848230197335697,1,1,8901345669.0737324,82960.920825748253,8901610867.8238773,83200.441282318483
0.034982266929790666,1,1,8832820470.6639729,82645.812185224961,8833085665.5884686,82885.335259729502
0.035116819207670631,1,1,8764821106.7956333,82331.910964509821,8765086297.8797512,82571.43666682551
0.035251889013917723,1,1,8697343549.0484581,82019.212537535059,8697608736.2774239,82258.740877575241
0.035387478339101081,1,1,8630383799.8386555,81707.712295958831,8630648983.1976204,81947.243283673481
0.035523589181446151,1,1,8563937892.1829119,81397.405649097374,8564203071.6569881,81636.939294473254
0.035660223546864149,1,1,8498001889.4642925,81088.288023857342,8498267065.0385246,81327.8243369181
0.035797383448981673,1,1,8432571885.1998339,80780.354864668348,8432837056.8592138,81019.893855474613
0.035935070909170287,1,1,8367644002.8100338,80473.601633415936,8367909170.5394888,80713.143312065527
0.036073287956576362,1,1,8303214395.3899956,80168.02380937463,8303479559.1744013,80407.568186002623
0.036212036628150979,1,1,8239279245.4823885,79863.616889141296,8239544405.3065596,80103.163973920222
0.036351318968679949,1,1,8175834764.8521118,79560.376386568852,8176099920.7008047,79799.926189708727
0.036491137030813907,1,1,8112877194.262723,79258.297832700104,8113142346.120636,79497.850364448692
0.036631492875098676,1,1,8050402803.2544889,78957.376775701807,8050667951.1062622,79196.932046344606
0.036772388570005483,1,1,7988407889.9242764,78657.608780799172,7988673033.754487,78897.166800659703
0.036913826191961534,1,1,7926888780.7069855,78358.989430210553,7927153920.5001554,78598.550209650348
0.0370558078253806,1,1,7865841830.1587439,78061.514323082185,7866106965.8993301,78301.077872501017
0.037198335562693731,1,1,7805263420.7417011,77765.179075423395,7805528552.414114,78004.745405259382
0.037341411504380077,1,1,7745149962.6105556,77469.979320042112,7745415090.1991262,77709.548440771832
0.037485037758997919,1,1,7685497893.4005671,77175.910706480165,7685763016.8895807,77415.482628618847
0.037629216443215624,1,1,7626303678.017374,76882.968900949607,7626568797.3910503,77122.543635051217
0.03777394968184291,1,1,7567563808.4282799,76591.149586268599,7567828923.6707802,76830.727142925985
0.037919239607862164,1,1,7509274803.4551897,76300.448461797816,7509539914.5506077,76540.028851642812
0.038065088362459851,1,1,7451433208.5691204,76010.861243377047,7451698315.5014944,76250.444477080688
0.038211498095058076,1,1,7394035595.6862926,75722.38366326211,7394300698.4396009,75961.969751534751
0.038358470963346311,1,1,7337078562.9657631,75435.011470061901,7337343661.5239182,75674.600423653275
0.03850600913331309,1,1,7280558734.6086473,75148.740428675839,7280823828.9554996,75388.332258375274
0.038654114779278007,1,1,7224472760.658823,74863.566320231344,7224737850.778162,75103.16103686791
0.038802790083923754,1,1,7168817316.8051853,74579.484942021707,7169082402.6807394,74819.082556464287
0.038952037238328255,1,1,7113589104.1854305,74296.492107444181,7113854185.8008652,74536.092630601648
0.03910185844199697,1,1,7058784849.1913233,74014.583645938284,7059049926.5302362,74254.187088759631
0.039252255902895369,1,1,7004401303.2754135,73733.755402924129,7004666376.3213453,73973.361776398655
0.039403231837481359,1,1,6950435242.7593365,73454.003239741563,6950700311.4957628,73693.612554898966
0.039554788470738039,1,1,6896883468.6434698,73175.323033588895,6897148533.0538025,73414.935301499412
0.039706928036206436,1,1,6843742806.4181223,72897.710677462281,6844007866.4857063,73137.325909236839
0.039859652776018467,1,1,6791010105.8761034,72621.162080095062,6791275161.5842257,72860.780286885434
0.040012964940929936,1,1,6738682240.9268017,72345.67316589765,6738947292.2586794,72585.294358896572
0.040166866790353771,1,1,6686756109.4116049,72071.239874897234,6687021156.3503895,72310.864065338581
0.040321360592393246,1,1,6635228632.9207983,71797.858162678182,6635493675.4495792,72037.485361837069
0.040476448623875443,1,1,6584096756.6118298,71525.524000322286,6584361794.7136335,71765.154219515258
0.040632133170384797,1,1,6533357449.0289764,71254.233374349467,6533622482.6867628,71493.866624934599
0.040788416526296806,1,1,6483007701.9243793,70983.982286658545,6483272731.1210413,71223.618580035603
0.040945300994811779,1,1,6433044530.0804758,70714.766754468437,6433309554.7988377,70954.406102079069
0.041102788887988913,1,1,6383464971.1337156,70446.58281025925,6383729991.3565426,70686.225223587055
0.041260882526780181,1,1,6334266085.3997612,70179.426501714115,6334531101.109745,70419.071992284807
0.041419584241064684,1,1,6285444955.6998749,69913.29389166068,6285709966.8796444,70152.942471042275
0.04157889636968292,1,1,6236998687.1887407,69648.181058013201,6237263693.820857,69887.832737816148
0.041738821260471272,1,1,6188924407.1835499,69384.084093714715,6189189409.2505064,69623.738885592014
0.04189936127029658,1,1,6141219264.994422,69120.999106679519,6141484262.4786453,69360.657022326908
0.042060518765090982,1,1,6093880431.7560797,68858.922219735628,6094145424.6399298,69098.583270891701
0.0422222961198866,1,1,6046905100.2609005,68597.849570567923,6047170088.5266666,68837.513769014287
0.042384695718850701,1,1,6000290484.7931299,68337.777311660975,6000555468.4230356,68577.444669222386
0.042547719955320744,1,1,5954033820.9644623,68078.701610242482,5954298799.9406614,68318.372138787046
0.042711371231839705,1,1,5908132365.550807,67820.618648226708,5908397339.8553858,68060.292359665982
0.042875651960191413,1,1,5862583396.3303709,67563.524622158337,5862848365.9453459,67803.201528447491
0.043040564561436227,1,1,5817384211.9228964,67307.415743156205,5817649176.8302126,67547.095856294167
0.043206111465946558,1,1,5772532131.6302176,67052.288236857697,5772797091.8117542,67291.971568887297
0.043372295113442767,1,1,5728024495.2779808,66798.138343362938,5728289450.7155457,67037.824906371126
0.04353911795302913,1,1,5683858663.0585861,66544.962317179554,5684123613.7339153,66784.652123297434
0.043706582443229898,1,1,5640032015.3753357,66292.756427167304,5640296961.2700977,66532.44948857039
0.043874691052025516,1,1,5596541952.687788,66041.516956483232,5596806893.7835789,66281.213285391583
0.044043446256889107,1,1,5553385895.358243,65791.240202526722,5553650831.6365891,66030.939811205026
0.044212850544822817,1,1,5510561283.499485,65541.922476885156,5510826214.9418402,65781.625377642951
0.044382906412394577,1,1,5468065576.8236151,65293.560105279343,5468330503.4113655,65533.26631047119
0.044553616365774852,1,1,5425896254.4920874,65046.149427509568,5426161176.2065411,65285.858949535119
0.0447249829207736,1,1,5384050814.966855,64799.68679740146,5384315731.7892523,65039.399648705701
0.04489700860287732,1,1,5342526775.8626947,64554.168582752405,5342791687.7742033,64793.884775825762
0.045069695947286353,1,1,5301321673.8006163,64309.591165277889,5301586580.7823286,64549.310712656363
0.045243047498952103,1,1,5260433064.2624445,64065.950940558279,5260697966.2953863,64305.67385482369
0.045417065812614656,1,1,5219858521.4464827,63823.244317985671,5220123418.5115986,64062.970611765741
0.045591753452840382,1,1,5179595638.1242638,63581.467720710978,5179860530.2024326,63821.197406679501
0.045767112994059743,1,1,5139642025.4984493,63340.617585591193,5139906912.5704718,63580.35067646821
0.045943147020605216,1,1,5099995313.0617676,63100.690363136928,5100260195.108367,63340.426871688876
0.046119858126749458,1,1,5060653148.4570293,62861.682517459965,5060918025.4588633,63101.422456499829
0.04629724891674341,1,1,5021613197.3382816,62623.590526221364,5021878069.2759266,62863.333908608845
0.046475322004854762,1,1,4982873143.232933,62386.41088057938,4983138010.0868969,62626.157719221068
0.046654080015406461,1,1,4944430687.4050045,62150.140085137842,4944695549.1557121,62389.890392987349
0.046833525582815394,1,1,4906283548.7193727,61914.774657894581,4906548405.3471804,62154.528447952718
0.047013661351631167,1,1,4868429463.5071068,61680.311130190203,4868694314.9922915,61920.068415505128
0.047194489976575202,1,1,4830866185.4317713,61446.746046656794,4831131031.7545328,61686.506840324197
0.04737601412257969,1,1,4793591485.3568172,61214.075965167198,4793856326.497283,61453.840280330456
0.047558236464826979,1,1,4756603151.2139482,60982.297456784232,4756867987.1521673,61222.065306634533
0.047741159688788976,1,1,4719898987.8724966,60751.407105710045,4720163818.588439,60991.178503486619
0.047924786490266706,1,1,4683476817.0098076,60521.401509235897,4683741642.4833698,60761.176468226142
0.048109119575430036,1,1,4647334476.9826231,60292.277277692032,4647599297.1936226,60532.055811231643
0.048294161660857642,1,1,4611469822.6994123,60064.031034397536,4611734637.6275883,60303.813155870732
0.048479915473576905,1,1,4575880725.4937372,59836.659415610768,4576145535.1187525,60076.44513845045
0.048666383751104186,1,1,4540565072.9985428,59610.159070479771,4540829877.2999792,59849.948408167642
0.048853569241485179,1,1,4505520769.02141,59384.526660992778,4505785567.9787722,59624.319627059529
0.04904147470333535,1,1,4470745733.4207945,59159.758861929098,4471010527.0135078,59399.555469954597
0.049230102905880625,1,1,4436237901.983181,58935.85236081011,4436502690.1905937,59175.652624423565
0.049419456628998271,1,1,4401995226.3011827,58712.803857850391,4402260009.1025591,58952.607790730464
0.049609538663257728,1,1,4368015673.6525946,58490.610065909124,4368280451.0271235,58730.417681784187
0.049800351809961806,1,1,4334297226.8803568,58269.267710441731,4334561998.8071423,58509.079023089944
0.049991898881187984,1,1,4300837884.2734165,58048.773529451457,4301102650.7314873,58288.588552701018
0.050184182699829834,1,1,4267635659.4485445,57829.124273441419,4267900420.4168453,58068.943021170664
0.050377206099638583,1,1,4234688581.2330241,57610.316705366684,4234953336.6904192,57850.139191504306
0.05057097192526501,1,1,4201994693.548234,57392.347600586487,4202259443.4735045,57632.173839111681
0.050765483032301169,1,1,4169552055.2941551,57175.213746816858,4169816799.6660047,57415.043751759506
0.050960742287322627,1,1,4137358740.2347317,56958.911944083186,4137623479.0317774,57198.745729524002
0.051156752567930647,1,1,4105412836.8841114,56743.439004673055,4105677570.0848904,56983.276584743784
0.051353516762794621,1,1,4073712448.3937678,56528.791753089288,4073977175.9767342,56768.633141972859
0.051551037771694605,1,1,4042255692.4404836,56314.967026003156,4042520414.3840089,56554.812237933882
0.051749318505564072,1,1,4011040701.1151876,56101.961672207777,4011305417.3975577,56341.810721471498
0.051948361886532894,1,1,3980065620.8126245,55889.772552571543,3980330331.4120436,56129.625453505825
0.05214817084797025,1,1,3949328612.1219139,55678.396539992071,3949593317.0165033,55918.253306986349
0.052348748334527948,1,1,3918827849.7179127,55467.830519349991,3919092548.8857055,55707.691166845769
0.052550097302183824,1,1,3888561522.2533984,55258.071387463016,3888826215.672348,55497.93592995403
0.052752220718285288,1,1,3858527832.2521162,55049.116053040307,3858792519.9000869,55288.984505072687
0.052955121561593023,1,1,3828724996.0026131,54840.961436636819,3828989677.8573852,55080.833812809309
0.053158802822325012,1,1,3799151243.4528799,54633.604470607897,3799415919.4921498,54873.480785572014
0.053363267502200419,1,1,3769804818.1058445,54427.042099064252,3770069488.30722,54666.922367524407
0.053568518614483945,1,1,3740683976.9156084,54221.271277826716,3740948641.2566133,54461.155514540471
0.053774559184030228,1,1,3711786990.1845102,54016.288974381496,3712051648.6425796,54256.177194159696
0.053981392247328376,1,1,3683112141.4609699,53812.092167835443,3683376794.0134535,54051.984385542404
0.054189020852546732,1,1,3654657727.4381142,53608.677848871572,3654922374.062274,53848.574079425256
0.054397448059577899,1,1,3626422057.8531609,53406.043019704557,3626686698.5261707,53645.943278076782
0.054606676940083643,1,1,3598403455.3876166,53204.184694036834,3598668090.0865636,53444.088995253391
0.054816710577540298,1,1,3570600255.5681891,53003.099897014326,3570864884.270072,53243.008256155219
0.055027552067284165,1,1,3543010806.6684909,52802.785665182761,3543275429.3502169,53042.698097382359
0.055239204516557144,1,1,3515633469.6114697,52603.239046443923,3515898086.2498603,52843.155566891139
0.055451671044552488,1,1,3488466617.8726149,52404.45710001218,3488731228.4444013,52644.377723950682
0.055664954782460876,1,1,3461508637.3838687,52206.436896371088,3461773241.8656921,52446.361639099428
0.055879058873516421,1,1,3434757926.4383111,52009.175517230295,3435022524.8067236,52249.104394102156
0.056093986473043068,1,1,3408212895.5955467,51812.670055482529,3408477487.8270082,52052.60308190684
0.056309740748501078,1,1,3381871967.5878229,51616.917615160695,3382136553.6587043,51856.854806601863
0.056526324879533733,1,1,3355733577.2268662,51421.915311395205,3355998157.1134462,51661.856683373298
0.056743742058014128,1,1,3329796171.31144,51227.660270371554,3330060744.9899073,51467.605838462456
0.056961995488092353,1,1,3304058208.5355864,51034.149629287793,3304322775.9820366,51274.09940912341
0.057181088386242529,1,1,3278518159.3976045,50841.380536312558,3278782720.5880413,51081.334543580975
0.057401023981310341,1,1,3253174506.1096916,50649.350150542828,3253439061.0200276,50889.308400988564
0.057621805514560559,1,1,3228025742.5083032,50458.055641962244,3228290291.1143546,50698.018151386357
0.057843436239724849,1,1,3203070373.9651694,50267.494191399259,3203334916.2426629,50507.460975659582
0.058065919423049672,1,1,3178306917.2990251,50077.662990485682,3178571453.2235937,50317.63406549699
0.058289258343344523,1,1,3153733900.6879859,49888.559241615207,3153998430.2351665,50128.534623349413
0.058513456292030107,1,1,3129349863.5826187,49700.180157902272,3129614386.7278557,49940.159862388624
0.058738516573186947,1,1,3105153356.6196589,49512.52296314096,3105417873.3383012,49752.5070064662
0.058964442503604046,1,1,3081142941.5364003,49325.584891764054,3081407451.8037009,49565.573290072622
0.059191237412827773,1,1,3057317191.0857296,49139.363188802279,3057581694.8768468,49379.355958296532
0.059418904643210896,1,1,3033674688.9518209,48953.855109843767,3033939186.2418194,49193.852266784139
0.059647447549961971,1,1,3010214029.6664634,48769.057920993509,3010478520.4303093,49009.059481698685
0.059876869501194592,1,1,2986933818.5260491,48584.968898833162,2987198302.7386122,48824.974879680311
0.060107173877977163,1,1,2963832671.5091701,48401.585330380869,2964097149.145225,48641.595747805812
0.060338364074382686,1,1,2940909215.19487,48218.904513051275,2941173686.2290921,48458.919383548673
0.060570443497538796,1,1,2918162086.6815014,48036.923754615709,2918426551.0884686,48276.943094739261
0.060803415567677904,1,1,2895589933.5062189,47855.640373162518,2895854391.2604132,48095.664199525163
0.061037283718187785,1,1,2873191413.5650735,47675.051697057446,2873455864.6408768,47915.080026331547
0.061272051395661935,1,1,2850965195.03374,47495.155064904444,2851229639.405436,47735.187913821988
0.061507722059950524,1,1,2828909956.2888284,47315.9478255063,2829174393.9306016,47555.985210859079
0.061744299184211336,1,1,2807024385.8298111,47137.427337825626,2807288816.7157459,47377.469276465432
0.061981786254960966,1,1,2785307182.2015371,46959.590970945894,2785571606.3056202,47199.637479784753
0.062220186772126158,1,1,2763757053.9173584,46782.436104032749,2764021471.2134728,47022.487200043084
0.062459504249095521,1,1,2742372719.3828096,46605.960126295264,2742637129.8447399,46846.015826510069
0.062699742212771109,1,1,2721152906.8199153,46430.160436947575,2721417310.4213452,46670.220758460659
0.062940904203620557,1,1,2700096354.1920419,46255.034445170488,2700360750.9065523,46495.099405136636
0.063182993775729154,1,1,2679201809.129343,46080.579570073322,2679466198.9304137,46320.649185708528
0.063426014496852284,1,1,2658468028.8547635,45906.793240655868,2658732411.7157726,46146.867529237505
0.063669969948467992,1,1,2637893780.1106205,45733.672895770498,2638158156.0048432,45973.751874637528
0.063914863725829787,1,1,2617477839.0857363,45561.215984084425,2617742207.9863443,45801.299670637563
0.064160699438019553,1,1,2597218991.3431392,45389.41996404207,2597483353.2232013,45629.508375744059
0.064407480708000814,1,1,2577116031.7483072,45218.282303827669,2577380386.5807881,45458.375458203423
0.064655211172672089,1,1,2557167764.3979697,45047.800481327919,2557432112.1557288,45287.898395964716
0.064903894482920471,1,1,2537373002.5494456,44877.971984094802,2537637343.2052407,45118.074676642551
0.065153534303675473,1,1,2517730568.5505314,44708.794309308629,2517994902.0770121,44948.901797479986
0.065404134313963094,1,1,2498239293.7699094,44540.264963740992,2498503620.1396208,44780.377265311618
0.065655698206959878,1,1,2478898018.5281119,44372.381463718208,2479162337.7134962,44612.498596526973
0.065908229690047462,1,1,2459705592.0290003,44205.141335084634,2459969904.002389,44445.263317033779
0.066161732484867189,1,1,2440660872.29176,44038.542113166193,2440925177.0253801,44278.668962221564
0.06641621032737495,1,1,2421762726.0834322,43872.58134273404,2422027023.5494037,44112.713076925298
0.066671666967896198,1,1,2403010028.8519564,43707.256577968459,2403274319.0222917,43947.39321538926
0.066928106171181362,1,1,2384401664.6597142,43542.565382422705,2384665947.5063171,43782.706941230914
0.067185531716461161,1,1,2365936526.117599,43378.50532898715,2366200801.6122665,43618.651827405069
0.067443947397502341,1,1,2347613514.3195853,43215.073999853586,2347877782.4340048,43455.225456168126
0.067703357022663668,1,1,2329431538.7777839,43052.268986479474,2329695799.4835339,43292.425419042374
0.067963764414951958,1,1,2311389517.3580184,42890.087889552509,2311653770.6265659,43130.249316780551
0.068225173412078441,1,1,2293486376.2158709,42728.528318955272,2293750622.0185757,42968.694759330487
0.068487587866515445,1,1,2275721049.7332287,42567.58789372992,2275985288.0413394,42807.759365799779
0.068751011645552945,1,1,2258092480.4553275,42407.264242043246,2258356711.2399807,42647.44076442087
0.069015448631355683,1,1,2240599619.028255,42247.555001151588,2240863842.2604766,42487.736592515983
0.069280902721020429,1,1,2223241424.1369376,42088.45781736607,2223505639.7876434,42328.644496462322
0.069547377826633297,1,1,2206016862.4436197,41929.970346017915,2206281070.483613,42170.162131657395
0.069814877875327447,1,1,2188924908.5267949,41772.090251423913,2189189108.9267635,42012.287162484477
0.070083406809341067,1,1,2171964544.8205972,41614.815206851883,2172228737.5511179,41855.017262278096
0.070352968586075287,1,1,2155134761.554687,41458.142894486526,2155398946.5862246,41698.350113289889
0.070623567178152588,1,1,2138434556.6945734,41302.071005395235,2138698733.9974761,41542.283406654344
0.070895206573475381,1,1,2121862935.8823898,41146.597239493974,2122127105.4268939,41386.814842354805
0.071167890775284737,1,1,2105418912.3781421,40991.719305513507,2105683074.1343677,41231.942129189549
0.071441623802219342,1,1,2089101507.0013921,40837.434920965534,2089365660.9393444,41077.662984738083
0.071716409688374866,1,1,2072909748.073384,40683.74181210911,2073173894.1629529,40923.975135327404
0.071992252483363259,1,1,2056842671.3596303,40530.637713917095,2057106809.5705891,40770.87631599859
0.072269156252372499,1,1,2040899320.0129209,40378.120370042809,2041163450.3149276,40618.364270473365
0.072547125076226474,1,1,2025078744.5167806,40226.187532786797,2025342866.879374,40466.436751120877
0.072826163051445167,1,1,2009380002.629344,40074.836963063623,2009644117.0219469,40315.091518924542
0.073106274290304973,1,1,1993802159.3276763,39924.066430368985,1994066265.7195945,40164.326343449102
0.073387462920899441,1,1,1978344286.7525067,39773.873712746667,1978608385.1129255,40014.139002807613
0.073669733087199887,1,1,1963005464.1533978,39624.256596756022,1963269554.451385,39864.527283628908
0.073953088949116605,1,1,1947784777.8343234,39475.212877439189,1948048860.0388279,39715.488981024828
0.074237534682560169,1,1,1932681321.0996675,39326.740358288647,1932945395.179518,39567.021898557774
0.074523074479502974,1,1,1917694194.2006335,39178.836851214837,1917958260.1245387,39419.123848208306
0.074809712548040919,1,1,1902822504.2820737,39031.500176513946,1903086562.018621,39271.792650342992
0.075097453112455637,1,1,1888065365.3297029,38884.728162835709,1888329414.8473592,39125.026133682113
0.075386300413276486,1,1,1873421898.1177485,38738.518647151519,1873685939.3848584,38978.822135267852
0.075676258707343222,1,1,1858891230.1569693,38592.869474722436,1859155263.1417572,38833.178500432296
0.075967332267868698,1,1,1844472495.6430953,38447.778499067514,1844736520.3136606,38688.093082765721
0.076259525384501772,1,1,1830164835.405647,38303.243581932133,1830428851.7299685,38543.563744084975
0.076552842363390577,1,1,1815967396.8571589,38159.26259325655,1816231404.8030896,38399.588354401931
0.076847287527246108,1,1,1801879333.9427707,38015.833411144296,1802143333.4780414,38256.164791892064
0.077142865215405643,1,1,1787899807.0902376,37872.953921831213,1788163798.1824543,38113.290942863314
0.077439579783896928,1,1,1774027983.1602902,37730.622019654074,1774291965.7769344,37970.964701724792
0.077737435605502281,1,1,1760263035.3973949,37588.835607019668,1760527009.5058208,37829.183970955826
0.07803643706982305,1,1,1746604143.3808773,37447.592594373789,1746868108.9483159,37687.946661075017
0.07833658858334426,1,1,1733050492.9764364,37306.890900170576,1733314449.9699907,37547.250690609486
